# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
8.096667,-0.000000,9.563680,1.383832
8.120000,-0.200000,9.392900,1.387205
8.143333,-0.200000,8.965950,1.390569
8.166667,0.000000,9.222120,1.393953
8.190000,-0.200000,9.222120,1.397326
8.213333,-0.200000,9.307510,1.400691
8.236667,-0.300000,9.392900,1.404057
8.260000,-0.400000,8.880560,1.407453
8.283333,-0.300000,9.136730,1.410832
8.306667,-0.100000,9.307510,1.414204
8.330000,-0.300000,9.478290,1.417573
8.353333,-0.100000,9.307510,1.420943
8.376667,-0.200000,9.392900,1.424313
8.400000,-0.200000,9.222120,1.427681
8.423333,-0.100000,9.563680,1.431047
8.446667,-0.200000,9.478290,1.434416
8.470000,-0.300000,9.478290,1.437785
8.493333,-0.300000,8.965950,1.441157
8.516667,0.000000,9.222120,1.444522
8.540000,-0.300000,9.478290,1.447891
8.563333,-0.400000,9.563680,1.451255
8.586667,0.000000,9.563680,1.454650
8.610000,-0.200000,9.307510,1.458026
8.633333,-0.100000,9.222120,1.461394
8.656667,0.000000,9.222120,1.464768
8.680000,-0.300000,9.563680,1.468138
8.703333,-0.200000,9.563680,1.471505
8.726667,-0.400000,9.478290,1.474876
8.750000,-0.300000,9.478290,1.478246
8.773333,-0.100000,9.392900,1.481614
8.796667,-0.100000,9.563680,1.484980
8.820000,-0.200000,9.649070,1.488353
8.843333,-0.200000,9.563680,1.491720
8.866667,-0.200000,9.649070,1.495089
8.890000,-0.300000,9.392900,1.498459
8.913333,-0.300000,9.563680,1.501830
8.936667,-0.100000,9.819850,1.505200
8.960000,-0.200000,9.649070,1.508567
8.983333,-0.300000,9.905240,1.518155
9.006667,-0.100000,9.649070,1.522020
9.030000,-0.100000,9.478290,1.525513
9.053333,0.000000,9.478290,1.528899
9.076667,-0.100000,10.076020,1.532265
9.100000,-0.100000,9.819850,1.535641
9.123333,-0.100000,9.734460,1.539013
9.146667,0.000000,9.563680,1.542383
9.170000,-0.200000,9.649070,1.545753
9.193333,0.200000,9.819850,1.549130
9.216667,-0.100000,9.819850,1.552495
9.240000,-0.600000,9.819850,1.555871
9.263333,-0.400000,9.563680,1.559238
9.286667,-0.200000,9.819850,1.562606
9.310000,-0.100000,9.990630,1.565972
9.333333,-0.300000,9.819850,1.569349
9.356667,0.000000,9.819850,1.572719
9.380000,-0.100000,9.734460,1.576086
9.403333,-0.300000,9.990630,1.579453
9.426667,-0.200000,9.990630,1.582825
9.450000,-0.100000,9.990630,1.586230
9.473333,0.000000,9.734460,1.589601
9.496667,-0.100000,9.819850,1.592967
9.520000,-0.300000,10.076020,1.596359
9.543333,-0.100000,9.905240,1.599731
9.566667,-0.400000,9.905240,1.603134
9.590000,0.000000,9.905240,1.606509
9.613333,-0.200000,9.905240,1.609882
9.636667,-0.300000,9.990630,1.613250
9.660000,0.000000,10.076020,1.616627
