# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 28.5 +/- 0.35 
#	Vc = 6 uV
#	Vfloor = -1.1 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
8.586667,-1.800000,9.649070,1.373977
8.610000,-1.500000,9.905240,1.377253
8.633333,-1.900000,9.990630,1.380559
8.656667,-1.600000,9.819850,1.383848
8.680000,-1.500000,9.905240,1.387125
8.703333,-1.600000,9.734460,1.390409
8.726667,-1.500000,9.990630,1.393708
8.750000,-1.600000,9.990630,1.396991
8.773333,-1.400000,9.905240,1.400271
8.796667,-1.600000,9.905240,1.403552
8.820000,-1.800000,9.905240,1.406828
8.843333,-1.600000,10.161410,1.410103
8.866667,-1.400000,10.076020,1.413387
8.890000,-1.600000,10.076020,1.416661
8.913333,-1.500000,9.990630,1.419938
8.936667,-1.700000,9.990630,1.423221
8.960000,-1.600000,10.161410,1.426500
8.983333,-1.500000,10.161410,1.429803
9.006667,-1.700000,10.161410,1.433082
9.030000,-1.600000,9.990630,1.436358
9.053333,-1.600000,10.076020,1.439636
9.076667,-1.500000,10.076020,1.442924
9.100000,-1.700000,10.332190,1.446201
9.123333,-1.700000,10.076020,1.449479
9.146667,-1.500000,9.990630,1.452755
9.170000,-1.600000,9.990630,1.456031
9.193333,-1.500000,10.076020,1.459307
9.216667,-1.500000,10.161410,1.462584
9.240000,-1.500000,10.332190,1.465865
9.263333,-1.700000,10.161410,1.469142
9.286667,-1.300000,10.161410,1.472428
9.310000,-1.400000,10.161410,1.475716
9.333333,-1.900000,10.332190,1.478994
9.356667,-1.600000,10.246800,1.482271
9.380000,-1.400000,10.246800,1.489323
9.403333,-1.600000,10.332190,1.495698
9.426667,-1.400000,10.417580,1.499562
9.450000,-1.700000,10.161410,1.503076
9.473333,-1.600000,10.246800,1.506491
9.496667,-1.400000,10.246800,1.509925
9.520000,-1.700000,10.502970,1.513321
9.543333,-1.900000,10.417580,1.516709
9.566667,-1.700000,10.417580,1.520102
9.590000,-1.300000,10.332190,1.523498
9.613333,-1.500000,10.588360,1.526869
9.636667,-1.500000,10.246800,1.530253
9.660000,-1.700000,10.332190,1.533641
9.683333,-1.400000,10.246800,1.537028
9.706667,-1.500000,10.332190,1.540414
9.730000,-1.400000,10.588360,1.543806
9.753333,-1.500000,10.673750,1.547195
9.776667,-1.500000,10.502970,1.550598
9.800000,-1.600000,10.417580,1.553994
9.823333,-1.600000,10.417580,1.557376
9.846667,-1.400000,10.417580,1.560771
9.870000,-1.700000,10.417580,1.564163
9.893333,-1.400000,10.332190,1.567547
9.916667,-1.700000,10.502970,1.570921
9.940000,-1.600000,10.332190,1.574313
9.963333,-1.700000,10.673750,1.577704
9.986667,-1.500000,10.759140,1.581080
10.010000,-1.400000,10.246800,1.584484
10.033333,-1.700000,10.417580,1.587872
10.056667,-1.600000,10.502970,1.591267
10.080000,-1.700000,10.673750,1.594645
10.103333,-1.900000,10.502970,1.598039
10.126667,-1.600000,10.502970,1.601448
10.150000,-1.900000,10.673750,1.604839
10.173333,-1.500000,10.929920,1.608222
10.196667,-1.600000,10.844530,1.611611
10.220000,-1.600000,10.844530,1.614995
10.243333,-1.600000,10.588360,1.618379
10.266667,-1.600000,10.673750,1.621760
10.290000,-1.700000,10.673750,1.625155
10.313333,-1.800000,10.673750,1.628542
10.336667,-1.400000,11.015310,1.631937
10.360000,-1.400000,10.588360,1.635332
10.383333,-1.600000,10.588360,1.638739
10.406667,-1.400000,10.588360,1.642154
10.430000,-1.600000,10.844530,1.645546
10.453333,-1.300000,11.015310,1.648932
10.476667,-1.400000,10.759140,1.652325
10.500000,-1.600000,10.844530,1.655720
10.523333,-1.700000,10.759140,1.659106
10.546667,-1.300000,10.929920,1.662499
10.570000,-1.400000,10.844530,1.665893
10.593333,-1.400000,10.673750,1.669280
10.616667,-1.700000,10.759140,1.672663
10.640000,-1.500000,11.015310,1.676047
10.663333,-1.600000,10.929920,1.679439
10.686667,-1.600000,10.929920,1.682824
10.710000,-1.600000,10.759140,1.686204
10.733333,-1.800000,10.929920,1.689602
10.756667,-1.400000,10.844530,1.693027
10.780000,-1.500000,11.015310,1.696437
10.803333,-1.300000,10.929920,1.699855
10.826667,-1.800000,11.015310,1.703252
10.850000,-1.700000,11.100700,1.706632
10.873333,-1.800000,11.271480,1.710030
10.896667,-1.500000,11.271480,1.713435
10.920000,-1.700000,11.100700,1.716830
10.943333,-1.400000,10.929920,1.720208
10.966667,-1.600000,11.186090,1.723612
10.990000,-1.800000,11.186090,1.726993
11.013333,-1.700000,11.100700,1.730383
11.036667,-1.600000,11.015310,1.733785
11.060000,-1.600000,11.015310,1.737169
11.083333,-1.400000,10.929920,1.740581
11.106667,-1.600000,11.271480,1.743975
11.130000,-1.600000,11.100700,1.747360
11.153333,-1.900000,11.015310,1.750751
11.176667,-1.600000,11.100700,1.754146
11.200000,-1.500000,11.015310,1.757530
11.223333,-1.400000,11.356870,1.760911
11.246667,-1.600000,11.271480,1.764315
11.270000,-1.600000,10.844530,1.767703
11.293333,-1.800000,11.100700,1.771081
11.316667,-1.600000,11.271480,1.774470
11.340000,-1.300000,11.613040,1.777853
11.363333,-1.700000,11.271480,1.781246
11.386667,-1.700000,11.100700,1.784633
11.410000,-1.300000,11.356870,1.794851
11.433333,-1.600000,11.442260,1.798763
