# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 969 +/- 77 A
#	n = 0.884 +/- 0.04 
#	Vc = 6 uV
#	Vfloor = -2.43 +/- 0.018 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
7.723333,-2.200000,9.990630,1.544899
7.746667,-2.300000,9.649070,1.548542
7.770000,-2.200000,9.478290,1.552410
7.793333,-2.300000,9.905240,1.555959
7.816667,-2.400000,9.734460,1.559554
7.840000,-2.300000,9.819850,1.563467
7.863333,-2.300000,9.819850,1.567065
7.886667,-2.400000,9.734460,1.570944
7.910000,-2.500000,9.905240,1.574905
7.933333,-2.400000,10.076020,1.578413
7.956667,-2.200000,9.649070,1.582012
7.980000,-2.300000,9.734460,1.585593
8.003333,-2.400000,10.076020,1.589303
8.026667,-2.200000,9.734460,1.592772
8.050000,-2.200000,9.905240,1.596358
8.073333,-2.200000,9.734460,1.599840
8.096667,-2.400000,9.819850,1.603277
8.120000,-2.100000,9.734460,1.606875
8.143333,-2.400000,9.905240,1.610598
8.166667,-2.300000,9.905240,1.614338
8.190000,-2.400000,9.990630,1.617833
8.213333,-2.200000,9.649070,1.621440
8.236667,-2.200000,9.819850,1.625524
8.260000,-2.600000,9.990630,1.629546
8.283333,-2.100000,9.734460,1.633399
8.306667,-2.500000,9.649070,1.637343
8.330000,-2.300000,9.990630,1.640848
8.353333,-2.600000,10.076020,1.644543
8.376667,-2.500000,9.990630,1.648308
8.400000,-2.400000,9.905240,1.652204
8.423333,-2.200000,10.246800,1.655718
8.446667,-2.100000,9.990630,1.659425
8.470000,-2.500000,10.246800,1.663198
8.493333,-2.200000,9.990630,1.666780
8.516667,-2.400000,9.990630,1.670262
8.540000,-2.300000,10.332190,1.673847
8.563333,-2.300000,9.990630,1.677462
8.586667,-2.300000,9.905240,1.680961
8.610000,-2.500000,10.076020,1.684390
8.633333,-2.400000,9.905240,1.688042
8.656667,-2.800000,10.246800,1.691876
8.680000,-2.400000,10.246800,1.695632
8.703333,-2.200000,9.990630,1.699129
8.726667,-2.400000,9.990630,1.703064
8.750000,-2.400000,10.246800,1.706766
8.773333,-2.500000,10.161410,1.710465
8.796667,-2.300000,10.246800,1.724214
8.820000,-2.200000,10.246800,1.727860
8.843333,-2.200000,10.076020,1.734222
8.866667,-2.200000,10.161410,1.737999
8.890000,-2.500000,10.417580,1.741790
8.913333,-2.200000,10.502970,1.745474
8.936667,-2.700000,10.161410,1.749205
8.960000,-2.300000,10.161410,1.752823
8.983333,-2.300000,10.417580,1.756557
9.006667,-2.500000,10.417580,1.760231
9.030000,-2.000000,10.332190,1.763925
9.053333,-2.600000,10.246800,1.767589
9.076667,-2.400000,10.161410,1.771214
9.100000,-2.600000,10.332190,1.774953
9.123333,-1.900000,10.417580,1.778595
9.146667,-2.500000,10.076020,1.782227
9.170000,-2.400000,10.417580,1.785794
9.193333,-2.400000,10.588360,1.789385
9.216667,-2.300000,10.588360,1.793135
9.240000,-2.500000,10.417580,1.796741
9.263333,-2.300000,10.588360,1.807168
9.286667,-2.400000,10.502970,1.811445
9.310000,-2.400000,10.673750,1.815067
9.333333,-2.700000,10.417580,1.818686
9.356667,-2.300000,10.502970,1.822314
9.380000,-2.100000,10.332190,1.825949
9.403333,-2.400000,10.502970,1.829510
9.426667,-2.200000,10.417580,1.833200
9.450000,-2.600000,10.417580,1.836823
9.473333,-2.500000,10.502970,1.840482
9.496667,-2.500000,10.588360,1.844025
9.520000,-2.300000,10.588360,1.847595
9.543333,-2.500000,10.588360,1.851232
9.566667,-2.200000,10.502970,1.854974
9.590000,-2.200000,10.759140,1.858651
9.613333,-2.500000,10.588360,1.862319
9.636667,-2.500000,10.502970,1.866052
9.660000,-2.600000,10.588360,1.869802
9.683333,-2.300000,10.673750,1.873480
9.706667,-2.600000,10.759140,1.877277
9.730000,-2.500000,10.588360,1.881052
9.753333,-2.100000,10.588360,1.884862
9.776667,-2.100000,10.417580,1.888465
9.800000,-2.500000,10.588360,1.892170
9.823333,-2.200000,10.844530,1.895799
9.846667,-2.400000,10.673750,1.899466
9.870000,-2.400000,10.844530,1.903131
9.893333,-2.200000,10.929920,1.908913
9.916667,-2.400000,10.673750,1.984016
9.940000,-2.200000,10.759140,2.002508
9.963333,-2.200000,11.015310,2.006106
9.986667,-2.400000,10.929920,2.009674
10.010000,-2.500000,10.929920,2.013300
10.033333,-2.100000,10.844530,2.016879
10.056667,-2.400000,10.759140,2.020433
10.080000,-2.500000,11.186090,2.024049
10.103333,-2.400000,10.844530,2.027680
10.126667,-2.200000,10.844530,2.031353
10.150000,-2.600000,10.844530,2.035033
10.173333,-2.400000,10.759140,2.038650
10.196667,-2.400000,10.844530,2.042424
10.220000,-2.400000,10.929920,2.046205
10.243333,-2.400000,11.100700,2.049859
10.266667,-2.600000,11.015310,2.053474
10.290000,-2.200000,11.100700,2.057186
10.313333,-2.600000,11.100700,2.060857
10.336667,-2.500000,10.673750,2.064439
10.360000,-2.300000,10.759140,2.067983
10.383333,-2.100000,10.929920,2.071645
10.406667,-2.800000,11.015310,2.075253
10.430000,-2.000000,11.186090,2.078804
10.453333,-2.700000,10.844530,2.082463
10.476667,-2.200000,11.015310,2.086167
10.500000,-2.500000,11.100700,2.089750
10.523333,-2.300000,11.186090,2.093442
10.546667,-2.600000,11.100700,2.097088
10.570000,-2.400000,11.527650,2.107435
10.593333,-2.400000,11.271480,2.111765
10.616667,-2.300000,11.356870,2.115342
10.640000,-2.500000,10.844530,2.118903
10.663333,-2.400000,11.100700,2.122500
10.686667,-2.300000,11.015310,2.126092
10.710000,-2.600000,11.356870,2.129713
10.733333,-2.200000,11.100700,2.133365
10.756667,-2.700000,11.186090,2.137048
10.780000,-2.200000,11.442260,2.140641
10.803333,-2.500000,11.271480,2.144321
10.826667,-2.300000,11.186090,2.147989
10.850000,-2.500000,11.015310,2.151632
10.873333,-2.200000,11.271480,2.155311
10.896667,-2.200000,11.186090,2.158965
10.920000,-2.600000,11.442260,2.162761
10.943333,-2.200000,11.100700,2.166548
10.966667,-2.800000,10.929920,2.170186
10.990000,-2.200000,11.356870,2.173748
11.013333,-2.500000,11.527650,2.177341
11.036667,-2.400000,11.100700,2.180938
11.060000,-2.100000,11.186090,2.184714
11.083333,-2.300000,11.271480,2.188334
11.106667,-2.600000,11.186090,2.191934
11.130000,-2.200000,11.527650,2.195649
11.153333,-2.400000,11.271480,2.199282
11.176667,-2.200000,11.186090,2.202952
11.200000,-2.300000,11.442260,2.206707
11.223333,-2.400000,11.442260,2.210417
11.246667,-2.500000,11.356870,2.214102
11.270000,-2.400000,11.442260,2.217723
11.293333,-2.300000,11.356870,2.221353
11.316667,-2.800000,11.698430,2.224923
11.340000,-2.300000,11.613040,2.228520
11.363333,-2.300000,11.356870,2.232147
11.386667,-2.400000,11.442260,2.235801
11.410000,-2.500000,11.527650,2.239474
11.433333,-2.300000,11.527650,2.243260
11.456667,-2.300000,11.527650,2.247008
11.480000,-2.500000,11.442260,2.250590
11.503333,-2.300000,11.442260,2.254274
11.526667,-2.200000,11.783820,2.257937
11.550000,-2.100000,11.698430,2.261598
11.573333,-2.300000,11.442260,2.265245
11.596667,-2.300000,11.442260,2.268797
11.620000,-2.300000,11.613040,2.272380
11.643333,-2.300000,11.869210,2.276093
11.666667,-2.300000,11.783820,2.279802
11.690000,-2.100000,11.442260,2.283424
11.713333,-2.500000,11.442260,2.287145
11.736667,-2.200000,11.869210,2.290790
11.760000,-2.300000,11.613040,2.294391
11.783333,-2.200000,11.356870,2.297955
11.806667,-2.100000,11.698430,2.301545
11.830000,-2.200000,11.527650,2.305232
11.853333,-2.700000,11.954600,2.308904
11.876667,-2.400000,11.869210,2.312477
11.900000,-2.400000,11.698430,2.316054
11.923333,-2.300000,11.783820,2.319623
11.946667,-2.300000,11.869210,2.323222
11.970000,-2.500000,11.783820,2.326807
11.993333,-2.300000,11.783820,2.330382
12.016667,-2.400000,11.613040,2.334040
12.040000,-2.200000,11.869210,2.337628
12.063333,-1.900000,11.869210,2.341324
12.086667,-2.400000,11.869210,2.345009
12.110000,-2.500000,11.698430,2.348641
12.133333,-2.400000,11.613040,2.352229
12.156667,-2.400000,11.783820,2.355803
12.180000,-2.400000,11.783820,2.359341
12.203333,-2.300000,11.954600,2.362948
12.226667,-2.100000,11.869210,2.366700
12.250000,-2.400000,12.039990,2.370342
12.273333,-2.300000,12.210770,2.374126
12.296667,-2.400000,11.869210,2.377991
12.320000,-2.200000,11.954600,2.381726
12.343333,-2.400000,11.613040,2.385424
12.366667,-2.500000,11.869210,2.389126
12.390000,-2.200000,12.039990,2.392854
12.413333,-2.200000,12.296160,2.396727
12.436667,-2.600000,12.039990,2.408232
12.460000,-2.300000,12.210770,2.412625
12.483333,-2.300000,12.039990,2.416437
12.506667,-2.700000,11.954600,2.420147
12.530000,-2.300000,12.125380,2.423916
12.553333,-2.500000,12.125380,2.427607
12.576667,-2.200000,11.954600,2.431190
12.600000,-2.200000,11.954600,2.434911
12.623333,-2.200000,12.125380,2.438637
12.646667,-2.500000,12.039990,2.442304
