# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.024 A
#	n = 37.7 +/- 0.4 
#	Vc = 6 uV
#	Vfloor = -0.439 +/- 0.0037 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
5.880000,-0.600000,8.197440,1.144813
5.903333,-0.500000,8.539000,1.150309
5.926667,-1.000000,8.453610,1.154500
5.950000,-0.800000,8.368220,1.158800
5.973333,-0.800000,8.624390,1.163275
5.996667,-0.200000,8.282830,1.167532
6.020000,-0.700000,8.709780,1.171987
6.043333,-0.500000,8.453610,1.176488
6.066667,-0.700000,8.112050,1.180901
6.090000,-0.700000,8.539000,1.185617
6.113333,-0.700000,8.624390,1.189890
6.136667,-0.400000,8.453610,1.194308
6.160000,-0.600000,8.453610,1.198891
6.183333,-0.300000,8.709780,1.203351
6.206667,-0.500000,8.624390,1.207421
6.230000,-0.700000,8.282830,1.211459
6.253333,-0.700000,8.282830,1.215802
6.276667,-0.200000,8.624390,1.220331
6.300000,-0.500000,8.624390,1.225385
6.323333,-0.800000,8.453610,1.229676
6.346667,-0.300000,8.539000,1.234237
6.370000,-0.500000,8.539000,1.238564
6.393333,-0.400000,8.624390,1.243495
6.416667,-0.300000,8.539000,1.248265
6.440000,-0.300000,8.965950,1.252902
6.463333,-0.500000,8.539000,1.257288
6.486667,-0.500000,8.453610,1.261502
6.510000,-0.600000,8.624390,1.266197
6.533333,-0.600000,8.709780,1.270340
6.556667,-0.700000,8.709780,1.273828
6.580000,-0.600000,8.709780,1.277280
6.603333,-0.600000,8.539000,1.280700
6.626667,-0.500000,8.795170,1.284376
6.650000,-0.400000,8.709780,1.288131
6.673333,-0.600000,8.880560,1.291647
6.696667,-0.400000,8.709780,1.295296
6.720000,-0.800000,8.624390,1.298787
6.743333,-0.800000,8.880560,1.302812
6.766667,-0.900000,8.880560,1.306518
6.790000,-0.500000,8.795170,1.310519
6.813333,-0.600000,8.539000,1.314061
6.836667,-0.700000,9.051340,1.317959
6.860000,-0.700000,8.965950,1.321846
6.883333,-0.700000,8.624390,1.326313
6.906667,-0.500000,8.880560,1.330326
6.930000,-0.800000,8.624390,1.334402
6.953333,-0.600000,8.880560,1.338512
6.976667,-0.700000,8.965950,1.342833
7.000000,-0.600000,8.624390,1.347215
7.023333,-0.500000,8.880560,1.351021
7.046667,-0.400000,8.795170,1.354944
7.070000,-0.600000,9.051340,1.358874
7.093333,-0.400000,8.880560,1.362822
7.116667,-0.500000,8.709780,1.366638
7.140000,-0.700000,9.136730,1.370446
7.163333,-0.600000,9.222120,1.374584
7.186667,-0.500000,8.795170,1.378517
7.210000,-0.600000,8.795170,1.382572
7.233333,-0.400000,9.222120,1.386694
7.256667,-0.600000,9.051340,1.390595
7.280000,-0.600000,8.965950,1.394519
7.303333,-0.600000,9.051340,1.398544
7.326667,-0.500000,9.222120,1.402832
7.350000,-0.700000,8.965950,1.406865
7.373333,-0.500000,9.051340,1.410782
7.396667,-0.600000,8.965950,1.414826
7.420000,-0.300000,9.307510,1.418574
7.443333,-0.700000,9.136730,1.422509
7.466667,-0.500000,9.051340,1.426290
7.490000,-0.500000,9.136730,1.438324
7.513333,-0.300000,9.051340,1.442759
7.536667,-0.700000,9.392900,1.446698
7.560000,-0.600000,9.051340,1.450678
7.583333,-0.500000,9.051340,1.454881
7.606667,-0.800000,9.222120,1.458716
7.630000,-0.500000,9.222120,1.462572
7.653333,-0.900000,8.880560,1.466287
7.676667,-0.500000,9.392900,1.469954
7.700000,-0.800000,9.222120,1.473847
7.723333,-0.600000,9.307510,1.477583
7.746667,-0.400000,9.136730,1.482339
7.770000,-0.400000,9.478290,1.486372
7.793333,-0.800000,9.222120,1.490379
7.816667,-0.500000,9.051340,1.494918
7.840000,-0.600000,9.307510,1.499327
7.863333,-0.300000,9.563680,1.503808
7.886667,-0.500000,9.478290,1.508052
7.910000,-0.300000,9.307510,1.512620
7.933333,-0.500000,9.222120,1.516963
7.956667,-1.000000,9.563680,1.521177
7.980000,-0.600000,9.563680,1.525615
8.003333,-0.700000,9.478290,1.529865
8.026667,-0.400000,9.392900,1.534238
8.050000,-0.200000,9.307510,1.538298
8.073333,-0.700000,9.563680,1.542542
8.096667,-0.700000,9.392900,1.546710
8.120000,-0.500000,9.392900,1.550917
8.143333,-0.300000,9.478290,1.555207
8.166667,-0.400000,9.563680,1.559491
8.190000,-0.800000,9.392900,1.563653
8.213333,-0.500000,9.478290,1.567727
8.236667,-0.700000,9.563680,1.571882
8.260000,-0.200000,9.563680,1.576349
8.283333,-0.500000,9.392900,1.580587
8.306667,-0.700000,9.734460,1.584867
8.330000,-0.800000,9.734460,1.589062
8.353333,-0.500000,9.392900,1.593687
8.376667,-0.600000,9.307510,1.598063
8.400000,-0.500000,9.819850,1.602296
8.423333,-0.500000,9.563680,1.606407
8.446667,-0.800000,9.478290,1.610539
8.470000,-0.700000,9.222120,1.614814
8.493333,-0.700000,9.819850,1.618913
