# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.038 A
#	n = 40 +/- 0.53 
#	Vc = 6 uV
#	Vfloor = 0.349 +/- 0.0035 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
8.236667,0.200000,9.734460,1.413588
8.260000,0.500000,10.161410,1.416946
8.283333,0.600000,9.905240,1.420307
8.306667,0.400000,9.905240,1.423863
8.330000,0.400000,9.990630,1.427400
8.353333,0.200000,9.990630,1.430808
8.376667,0.300000,9.990630,1.434159
8.400000,0.600000,9.905240,1.437525
8.423333,0.300000,10.076020,1.440878
8.446667,0.400000,10.161410,1.444239
8.470000,0.400000,10.076020,1.447723
8.493333,0.500000,10.161410,1.451090
8.516667,0.500000,10.076020,1.454540
8.540000,0.400000,9.734460,1.457979
8.563333,0.500000,10.246800,1.461323
8.586667,0.400000,10.161410,1.464664
8.610000,0.800000,9.990630,1.468049
8.633333,0.400000,10.076020,1.471405
8.656667,0.300000,10.076020,1.474766
8.680000,0.400000,10.417580,1.478125
8.703333,0.400000,10.417580,1.481479
8.726667,0.500000,10.246800,1.484867
8.750000,0.200000,10.332190,1.488288
8.773333,0.500000,10.076020,1.491690
8.796667,0.400000,10.673750,1.494988
8.820000,0.300000,10.332190,1.498291
8.843333,0.500000,10.332190,1.501624
8.866667,0.500000,10.161410,1.504942
8.890000,0.400000,10.161410,1.508265
8.913333,0.600000,10.502970,1.511572
8.936667,0.200000,10.246800,1.514875
8.960000,0.500000,10.246800,1.518196
8.983333,0.300000,10.246800,1.521517
9.006667,0.600000,10.161410,1.524822
9.030000,0.500000,10.673750,1.528119
9.053333,0.300000,10.588360,1.531407
9.076667,0.400000,10.417580,1.534715
9.100000,0.300000,10.246800,1.538016
9.123333,0.400000,10.332190,1.541303
9.146667,0.400000,10.417580,1.544603
9.170000,0.200000,10.759140,1.547905
9.193333,0.600000,10.759140,1.551201
9.216667,0.100000,10.332190,1.554528
9.240000,0.200000,10.161410,1.557830
9.263333,0.400000,10.588360,1.561126
9.286667,0.400000,10.673750,1.564438
9.310000,0.400000,10.417580,1.567744
9.333333,0.600000,10.588360,1.571039
9.356667,0.200000,10.332190,1.574322
9.380000,0.400000,10.588360,1.577633
9.403333,0.400000,10.417580,1.580926
9.426667,0.100000,10.588360,1.584212
9.450000,0.400000,10.417580,1.587549
9.473333,0.200000,10.502970,1.590846
9.496667,0.600000,10.673750,1.594149
9.520000,0.500000,10.673750,1.597456
9.543333,0.300000,10.673750,1.600763
9.566667,0.700000,10.502970,1.604056
9.590000,0.200000,10.673750,1.607352
9.613333,0.400000,10.844530,1.610644
9.636667,0.400000,10.588360,1.613942
9.660000,0.500000,10.844530,1.617229
9.683333,0.400000,10.588360,1.620521
9.706667,0.500000,10.673750,1.623817
9.730000,0.300000,10.759140,1.627113
9.753333,0.400000,10.502970,1.630408
9.776667,0.000000,10.759140,1.633721
9.800000,0.400000,10.588360,1.637012
9.823333,0.400000,10.673750,1.640294
9.846667,0.600000,10.844530,1.643587
9.870000,0.400000,10.759140,1.646919
9.893333,0.200000,10.929920,1.650203
9.916667,0.100000,10.502970,1.653502
9.940000,0.400000,10.844530,1.656805
9.963333,0.500000,10.759140,1.660098
9.986667,0.600000,10.759140,1.663393
10.010000,0.600000,10.844530,1.666690
10.033333,0.400000,10.929920,1.673808
