# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 136 +/- 0.021 A
#	n = 28.4 +/- 0.2 
#	Vc = 6 uV
#	Vfloor = -1.6 +/- 0.006 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
9.356667,-2.000000,10.417580,1.739559
9.380000,-1.900000,10.417580,1.743225
9.403333,-1.500000,10.161410,1.746813
9.426667,-1.800000,10.502970,1.750372
9.450000,-1.900000,10.246800,1.758317
9.473333,-1.900000,10.076020,1.764785
9.496667,-2.200000,10.332190,1.769109
9.520000,-2.000000,10.417580,1.772715
9.543333,-2.100000,10.502970,1.776366
9.566667,-1.800000,10.246800,1.780066
9.590000,-1.900000,10.246800,1.783830
9.613333,-1.700000,10.161410,1.787510
9.636667,-1.900000,10.417580,1.791084
9.660000,-1.800000,10.502970,1.794660
9.683333,-1.800000,10.246800,1.798216
9.706667,-1.700000,10.246800,1.801750
9.730000,-1.900000,10.759140,1.805240
9.753333,-1.900000,10.502970,1.808697
9.776667,-2.000000,10.502970,1.812184
9.800000,-1.900000,10.588360,1.815907
9.823333,-1.900000,10.161410,1.819434
9.846667,-1.900000,10.673750,1.823014
9.870000,-1.900000,10.588360,1.826662
9.893333,-1.800000,10.246800,1.830402
9.916667,-1.700000,10.076020,1.834036
9.940000,-1.900000,10.588360,1.837602
9.963333,-1.700000,10.502970,1.841284
9.986667,-1.900000,10.673750,1.845031
10.010000,-2.000000,10.417580,1.848776
10.033333,-1.900000,10.673750,1.852537
10.056667,-1.900000,10.673750,1.856143
10.080000,-1.900000,10.759140,1.859680
10.103333,-2.000000,10.759140,1.863210
10.126667,-2.000000,10.759140,1.866921
10.150000,-2.000000,10.588360,1.870658
10.173333,-2.200000,10.502970,1.874187
10.196667,-1.700000,10.844530,1.877958
10.220000,-2.000000,10.502970,1.881502
10.243333,-2.000000,10.502970,1.885289
10.266667,-2.000000,10.929920,1.888849
10.290000,-1.900000,10.929920,1.892347
10.313333,-1.800000,10.673750,1.896071
10.336667,-2.200000,10.759140,1.899698
10.360000,-2.000000,10.673750,1.903197
10.383333,-1.600000,10.929920,1.906820
10.406667,-1.800000,10.673750,1.910305
10.430000,-2.100000,10.929920,1.913889
10.453333,-2.000000,10.588360,1.917497
10.476667,-1.700000,10.844530,1.921008
10.500000,-1.600000,10.759140,1.924835
10.523333,-1.500000,10.673750,1.928910
10.546667,-1.900000,11.015310,1.932442
10.570000,-2.200000,10.588360,1.936065
10.593333,-1.600000,11.100700,1.939736
10.616667,-2.100000,10.844530,1.943423
10.640000,-1.900000,10.673750,1.946922
10.663333,-1.800000,10.759140,1.950423
10.686667,-1.800000,11.271480,1.956656
10.710000,-2.100000,11.186090,2.041043
10.733333,-2.000000,11.186090,2.059661
10.756667,-1.800000,10.929920,2.070659
10.780000,-1.900000,11.100700,2.074739
10.803333,-1.900000,11.186090,2.078198
10.826667,-1.700000,11.015310,2.081637
10.850000,-1.900000,10.759140,2.085140
10.873333,-1.900000,11.271480,2.088629
10.896667,-1.900000,11.015310,2.092211
10.920000,-2.000000,11.015310,2.096115
10.943333,-2.000000,11.015310,2.099808
10.966667,-2.100000,10.929920,2.103472
10.990000,-1.900000,11.271480,2.107380
11.013333,-1.800000,11.100700,2.111121
11.036667,-1.800000,10.929920,2.115177
11.060000,-1.600000,11.186090,2.119009
11.083333,-2.000000,11.100700,2.122696
11.106667,-2.000000,11.186090,2.126182
11.130000,-1.900000,11.015310,2.129756
11.153333,-2.100000,11.015310,2.133229
11.176667,-2.100000,11.186090,2.136858
11.200000,-2.200000,11.100700,2.140589
11.223333,-2.000000,11.186090,2.144247
11.246667,-2.100000,11.015310,2.148019
11.270000,-1.800000,10.929920,2.151756
11.293333,-1.700000,11.442260,2.155390
11.316667,-2.200000,11.442260,2.159323
11.340000,-1.700000,11.100700,2.162910
11.363333,-2.100000,11.271480,2.166426
11.386667,-1.900000,11.186090,2.169898
11.410000,-1.800000,11.356870,2.173455
11.433333,-1.800000,11.356870,2.177006
11.456667,-1.700000,11.186090,2.180473
11.480000,-2.100000,10.929920,2.183974
11.503333,-2.000000,11.186090,2.187734
11.526667,-1.700000,11.356870,2.191399
11.550000,-1.900000,11.442260,2.194966
11.573333,-1.800000,11.271480,2.198749
11.596667,-1.800000,11.356870,2.202351
11.620000,-1.800000,11.271480,2.205778
11.643333,-1.800000,11.527650,2.209544
11.666667,-1.900000,11.271480,2.213384
11.690000,-2.000000,11.186090,2.217002
11.713333,-1.900000,11.356870,2.220459
11.736667,-2.100000,11.527650,2.223979
11.760000,-1.900000,11.527650,2.227498
11.783333,-1.800000,11.527650,2.230974
11.806667,-2.100000,11.015310,2.234439
11.830000,-1.900000,11.356870,2.238239
11.853333,-1.900000,11.356870,2.241899
11.876667,-1.900000,11.698430,2.245616
11.900000,-1.800000,11.442260,2.249531
11.923333,-2.200000,11.356870,2.253055
