# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 110 +/- 0 A
#	n = 969 +/- 0 
#	Vc = 6 uV
#	Vfloor = 0.944 +/- 0 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
5.740000,1.900000,8.795170,1.207128
5.763333,2.100000,8.880560,1.210787
5.786667,1.900000,8.965950,1.214592
5.810000,2.300000,8.709780,1.218686
5.833333,1.800000,8.624390,1.222451
5.856667,2.400000,9.136730,1.226071
5.880000,2.100000,8.880560,1.229623
5.903333,2.100000,8.709780,1.233762
5.926667,2.000000,8.624390,1.237654
5.950000,2.200000,9.051340,1.241279
5.973333,1.900000,8.795170,1.244935
5.996667,2.000000,8.880560,1.249280
6.020000,2.100000,8.709780,1.252937
6.043333,2.200000,8.965950,1.257620
6.066667,2.200000,8.965950,1.261628
6.090000,2.100000,8.880560,1.265622
6.113333,2.000000,8.965950,1.269317
6.136667,2.100000,8.965950,1.273548
6.160000,1.700000,8.880560,1.277333
6.183333,2.400000,9.051340,1.281403
6.206667,2.200000,8.880560,1.285619
6.230000,1.900000,8.880560,1.289289
6.253333,2.300000,9.051340,1.293177
6.276667,2.100000,9.136730,1.296861
6.300000,2.400000,8.880560,1.300453
6.323333,2.200000,8.795170,1.303966
6.346667,2.000000,8.965950,1.307598
6.370000,2.000000,9.136730,1.311431
6.393333,2.300000,8.965950,1.323502
6.416667,2.500000,8.965950,1.328485
6.440000,2.200000,9.051340,1.332957
6.463333,2.100000,8.795170,1.337358
6.486667,2.200000,9.392900,1.341176
6.510000,2.000000,9.307510,1.344906
6.533333,2.000000,9.136730,1.348546
6.556667,2.300000,9.051340,1.352335
6.580000,2.200000,8.880560,1.356120
6.603333,2.000000,9.222120,1.361479
6.626667,2.200000,9.051340,1.365939
6.650000,2.000000,9.051340,1.369855
6.673333,2.300000,8.880560,1.373645
6.696667,1.600000,9.307510,1.377226
6.720000,2.100000,9.392900,1.380990
6.743333,2.300000,9.222120,1.384653
6.766667,1.900000,9.222120,1.388529
6.790000,1.900000,9.392900,1.392416
6.813333,2.000000,9.392900,1.396330
6.836667,2.100000,9.478290,1.400438
6.860000,2.100000,8.880560,1.404057
6.883333,2.400000,9.563680,1.407869
6.906667,2.100000,9.222120,1.411575
6.930000,2.100000,9.392900,1.415438
6.953333,2.000000,9.222120,1.419270
6.976667,2.300000,9.307510,1.423594
7.000000,1.900000,9.563680,1.427317
7.023333,2.100000,9.563680,1.431259
7.046667,2.300000,9.222120,1.434894
7.070000,2.200000,9.222120,1.438867
7.093333,2.200000,9.649070,1.442436
7.116667,2.300000,9.649070,1.445929
7.140000,2.200000,9.392900,1.449657
7.163333,1.900000,8.965950,1.453873
7.186667,2.000000,9.392900,1.457505
7.210000,2.000000,9.563680,1.461182
7.233333,2.100000,9.478290,1.464786
7.256667,2.200000,9.222120,1.468437
7.280000,2.100000,9.136730,1.472016
7.303333,2.100000,9.563680,1.475739
7.326667,2.100000,9.307510,1.480054
7.350000,2.100000,9.307510,1.484606
7.373333,2.200000,9.563680,1.488271
7.396667,2.300000,9.478290,1.491846
7.420000,2.100000,9.392900,1.495981
7.443333,2.300000,9.307510,1.499618
7.466667,2.100000,9.478290,1.503148
7.490000,2.200000,9.734460,1.506736
7.513333,2.000000,9.649070,1.510751
7.536667,2.100000,9.734460,1.514874
7.560000,2.500000,9.649070,1.518830
7.583333,2.000000,9.563680,1.522569
7.606667,2.400000,9.563680,1.526615
7.630000,2.600000,9.734460,1.530478
7.653333,1.900000,9.478290,1.534002
7.676667,2.400000,9.563680,1.537602
7.700000,1.900000,9.819850,1.541185
7.723333,2.200000,9.563680,1.544919
7.746667,1.900000,9.905240,1.548509
7.770000,2.200000,9.478290,1.552037
7.793333,1.900000,9.478290,1.555707
7.816667,2.000000,9.990630,1.559308
7.840000,2.200000,9.734460,1.562875
7.863333,2.100000,9.819850,1.566533
7.886667,2.100000,9.563680,1.570207
7.910000,2.300000,9.563680,1.580866
7.933333,2.000000,9.819850,1.584777
7.956667,1.900000,9.734460,1.588774
7.980000,2.200000,9.819850,1.592380
8.003333,2.100000,9.905240,1.596097
8.026667,2.500000,9.649070,1.599880
8.050000,2.100000,9.563680,1.603542
8.073333,2.100000,9.990630,1.607182
8.096667,2.100000,9.990630,1.610810
8.120000,2.100000,9.819850,1.622822
8.143333,1.900000,9.990630,1.626855
8.166667,2.200000,9.990630,1.630534
8.190000,2.200000,9.990630,1.634035
8.213333,2.200000,9.905240,1.637860
8.236667,2.200000,10.161410,1.641365
8.260000,2.400000,10.076020,1.644913
8.283333,1.900000,10.076020,1.648451
8.306667,2.100000,9.905240,1.652248
8.330000,1.900000,9.905240,1.655974
8.353333,1.800000,9.990630,1.660113
8.376667,2.100000,10.161410,1.663832
8.400000,2.200000,9.990630,1.667646
8.423333,2.300000,9.819850,1.671152
8.446667,2.200000,10.332190,1.675171
8.470000,2.000000,10.161410,1.678668
8.493333,1.800000,9.905240,1.682185
8.516667,2.200000,9.990630,1.685672
8.540000,2.200000,10.076020,1.689441
8.563333,2.200000,10.161410,1.693134
8.586667,2.300000,10.332190,1.696979
8.610000,2.100000,10.332190,1.700664
8.633333,2.200000,9.990630,1.704297
8.656667,2.300000,10.161410,1.707954
8.680000,2.300000,10.076020,1.711517
8.703333,1.900000,10.161410,1.714982
8.726667,2.400000,10.332190,1.718472
8.750000,2.100000,10.161410,1.722040
8.773333,2.100000,10.502970,1.725610
8.796667,2.000000,10.246800,1.729301
8.820000,2.100000,10.332190,1.732936
8.843333,1.900000,10.417580,1.736533
8.866667,2.300000,10.246800,1.740092
8.890000,1.900000,10.332190,1.743777
8.913333,2.100000,10.332190,1.747499
8.936667,2.100000,9.990630,1.751000
8.960000,2.000000,10.161410,1.754501
8.983333,2.300000,10.417580,1.757997
9.006667,2.000000,10.246800,1.761671
9.030000,2.200000,10.332190,1.765424
9.053333,2.300000,10.246800,1.769209
9.076667,2.200000,10.161410,1.772919
9.100000,2.200000,10.588360,1.776487
9.123333,2.100000,10.417580,1.780149
9.146667,2.300000,10.502970,1.783849
9.170000,2.200000,10.246800,1.787816
9.193333,2.200000,10.502970,1.791413
9.216667,2.300000,10.161410,1.794897
9.240000,2.000000,10.502970,1.798563
9.263333,2.300000,10.417580,1.802268
9.286667,1.800000,10.161410,1.805857
9.310000,2.100000,10.673750,1.809542
9.333333,2.000000,10.502970,1.813184
9.356667,2.200000,10.332190,1.816834
9.380000,2.000000,10.332190,1.820468
9.403333,2.100000,10.673750,1.824002
9.426667,2.100000,10.588360,1.827614
9.450000,2.200000,10.588360,1.831193
9.473333,1.900000,10.588360,1.834848
9.496667,2.200000,10.417580,1.838593
9.520000,2.000000,10.588360,1.842344
9.543333,1.900000,10.759140,1.846156
9.566667,2.100000,10.588360,1.850184
9.590000,2.100000,10.332190,1.853840
9.613333,2.400000,10.417580,1.857336
9.636667,2.000000,10.673750,1.860851
9.660000,2.100000,10.844530,1.864317
9.683333,2.100000,10.417580,1.867900
9.706667,2.100000,10.673750,1.871553
9.730000,2.200000,10.759140,1.875196
9.753333,2.200000,10.673750,1.878854
9.776667,2.100000,10.844530,1.882629
9.800000,2.200000,10.759140,1.886310
9.823333,2.000000,10.759140,1.890134
9.846667,1.800000,10.929920,1.893902
9.870000,2.200000,10.844530,1.897636
9.893333,2.100000,10.502970,1.901335
9.916667,1.900000,10.844530,1.905227
9.940000,2.000000,10.588360,1.908867
9.963333,2.200000,10.929920,1.912587
9.986667,2.000000,10.844530,1.924239
10.010000,2.000000,10.673750,1.928493
10.033333,2.000000,11.015310,1.932059
10.056667,2.200000,10.844530,1.935834
10.080000,2.000000,10.759140,1.939351
10.103333,2.300000,11.271480,1.942933
10.126667,1.800000,10.929920,1.946533
10.150000,2.100000,10.673750,1.950299
10.173333,2.200000,10.673750,1.954088
10.196667,2.000000,10.929920,1.957882
10.220000,2.200000,10.929920,1.961605
10.243333,1.900000,11.100700,1.965260
10.266667,2.300000,10.844530,1.968771
10.290000,2.000000,10.759140,1.972495
10.313333,2.200000,11.186090,1.976155
10.336667,2.000000,11.015310,1.979707
10.360000,2.100000,11.015310,1.983260
10.383333,2.100000,10.844530,1.986786
10.406667,2.300000,10.929920,1.990289
10.430000,1.700000,11.015310,1.993755
10.453333,2.200000,11.100700,1.997295
10.476667,2.100000,10.929920,2.000848
10.500000,2.200000,10.929920,2.004618
10.523333,2.100000,11.271480,2.008144
10.546667,1.800000,11.186090,2.011631
10.570000,2.200000,11.015310,2.015189
10.593333,2.300000,11.100700,2.018694
10.616667,1.800000,11.100700,2.022167
10.640000,2.200000,11.100700,2.025664
10.663333,2.100000,11.271480,2.029178
10.686667,2.200000,11.356870,2.032730
10.710000,1.900000,11.015310,2.036272
10.733333,2.200000,11.100700,2.039795
10.756667,2.200000,11.271480,2.043305
10.780000,2.400000,11.271480,2.046977
10.803333,2.200000,11.271480,2.050605
10.826667,2.000000,10.929920,2.054078
10.850000,2.200000,11.271480,2.057636
10.873333,2.500000,11.356870,2.061257
10.896667,1.900000,11.356870,2.064878
10.920000,2.300000,11.100700,2.068409
10.943333,2.100000,11.356870,2.071974
10.966667,2.300000,11.442260,2.075561
10.990000,1.900000,11.527650,2.079121
11.013333,1.900000,11.356870,2.082626
11.036667,1.900000,11.186090,2.086148
11.060000,2.100000,11.100700,2.089779
11.083333,2.400000,11.613040,2.093463
11.106667,2.200000,11.271480,2.097024
11.130000,2.100000,11.442260,2.100548
11.153333,2.200000,11.100700,2.104048
11.176667,2.200000,11.356870,2.184108
11.200000,2.000000,11.442260,2.201938
11.223333,1.900000,11.698430,2.205468
11.246667,2.000000,11.527650,2.209352
11.270000,2.100000,11.527650,2.217860
11.293333,2.100000,11.527650,2.225581
11.316667,2.000000,11.613040,2.229687
11.340000,2.200000,11.356870,2.233145
11.363333,2.100000,11.527650,2.236879
11.386667,2.300000,11.442260,2.240470
11.410000,1.700000,11.356870,2.243993
11.433333,2.100000,11.698430,2.247668
11.456667,2.000000,11.356870,2.251587
11.480000,2.200000,11.613040,2.255074
11.503333,2.300000,11.613040,2.258570
11.526667,2.000000,11.783820,2.262128
11.550000,2.000000,11.613040,2.265622
11.573333,2.500000,11.527650,2.269190
11.596667,1.800000,11.527650,2.272679
11.620000,2.200000,11.869210,2.276222
11.643333,2.000000,11.613040,2.279727
11.666667,2.200000,11.698430,2.283187
11.690000,1.900000,11.527650,2.286792
11.713333,2.100000,11.613040,2.290273
11.736667,1.900000,11.613040,2.293731
11.760000,2.300000,11.783820,2.297204
11.783333,2.200000,11.698430,2.300637
11.806667,2.200000,11.527650,2.304067
11.830000,2.100000,11.698430,2.307637
11.853333,2.000000,11.698430,2.311165
11.876667,2.200000,11.954600,2.314605
11.900000,2.000000,11.527650,2.318059
11.923333,2.300000,11.527650,2.321512
11.946667,2.300000,12.039990,2.325005
11.970000,2.000000,11.954600,2.328529
11.993333,1.800000,11.783820,2.332471
12.016667,2.000000,12.039990,2.335996
12.040000,1.900000,11.869210,2.339501
12.063333,2.200000,11.869210,2.342890
12.086667,1.900000,11.954600,2.346223
12.110000,2.100000,11.698430,2.349845
12.133333,1.800000,11.783820,2.353387
12.156667,2.200000,11.698430,2.357041
12.180000,1.800000,11.954600,2.360550
12.203333,2.300000,11.869210,2.364003
12.226667,2.200000,11.783820,2.367526
12.250000,2.000000,11.613040,2.370973
12.273333,2.200000,11.954600,2.374396
12.296667,2.200000,11.869210,2.377941
12.320000,2.100000,12.125380,2.381384
12.343333,2.100000,11.527650,2.384713
12.366667,2.200000,11.869210,2.388070
12.390000,2.300000,11.869210,2.391529
12.413333,2.300000,12.039990,2.394941
12.436667,1.900000,12.125380,2.398356
12.460000,2.100000,11.698430,2.401787
12.483333,2.100000,11.954600,2.405239
12.506667,2.300000,12.210770,2.408890
12.530000,2.100000,12.210770,2.412391
12.553333,1.900000,12.125380,2.415875
12.576667,2.100000,12.125380,2.419388
12.600000,2.100000,12.039990,2.423220
12.623333,2.400000,12.381550,2.426976
12.646667,2.100000,12.296160,2.430690
12.670000,2.000000,12.039990,2.434204
12.693333,2.100000,11.869210,2.437834
12.716667,2.100000,12.296160,2.441331
12.740000,2.300000,12.039990,2.444749
12.763333,2.200000,12.296160,2.448417
12.786667,2.200000,12.125380,2.451873
12.810000,2.000000,12.466940,2.455279
12.833333,2.200000,12.381550,2.458709
12.856667,2.200000,12.381550,2.462104
12.880000,1.900000,12.466940,2.465670
12.903333,2.400000,12.125380,2.469297
12.926667,1.800000,12.039990,2.472853
12.950000,2.100000,12.466940,2.476335
12.973333,2.000000,12.296160,2.479942
12.996667,2.100000,12.210770,2.483489
13.020000,1.900000,12.210770,2.487128
13.043333,2.100000,12.125380,2.490669
13.066667,1.600000,12.296160,2.494081
13.090000,2.300000,12.381550,2.497645
13.113333,2.100000,12.210770,2.501111
13.136667,2.000000,12.210770,2.504514
13.160000,2.200000,12.552330,2.508078
13.183333,2.100000,12.466940,2.515915
13.206667,1.900000,12.125380,2.522785
13.230000,2.100000,12.381550,2.526980
13.253333,2.100000,12.552330,2.530815
13.276667,2.200000,12.466940,2.534342
13.300000,2.100000,12.210770,2.537863
13.323333,2.000000,12.466940,2.541368
13.346667,2.400000,12.637720,2.544794
13.370000,2.400000,12.552330,2.548411
13.393333,2.100000,12.552330,2.552428
13.416667,2.000000,12.466940,2.555968
13.440000,2.200000,12.723110,2.559489
13.463333,2.000000,12.552330,2.563036
13.486667,2.300000,12.381550,2.566844
13.510000,2.400000,12.466940,2.570426
13.533333,2.300000,12.296160,2.573869
13.556667,2.200000,12.723110,2.578671
13.580000,1.900000,12.637720,2.583201
13.603333,2.000000,12.381550,2.587689
13.626667,2.100000,12.466940,2.591590
13.650000,2.100000,12.723110,2.596148
13.673333,2.400000,12.466940,2.600849
13.696667,2.100000,12.552330,2.605082
13.720000,2.200000,12.466940,2.608858
13.743333,2.200000,12.723110,2.612948
13.766667,2.200000,12.637720,2.616888
13.790000,2.500000,12.723110,2.620735
13.813333,2.300000,12.979280,2.624793
13.836667,2.100000,12.979280,2.628932
13.860000,2.100000,12.808500,2.632924
13.883333,2.000000,12.552330,2.637534
13.906667,2.300000,12.893890,2.641225
13.930000,2.200000,12.723110,2.645658
13.953333,2.100000,12.893890,2.649794
13.976667,2.000000,12.893890,2.653671
14.000000,2.000000,12.893890,2.657517
14.023333,1.800000,12.893890,2.661068
14.046667,2.100000,12.979280,2.664726
14.070000,1.800000,12.552330,2.668314
14.093333,2.200000,12.808500,2.671847
14.116667,2.400000,12.979280,2.675443
14.140000,2.000000,12.893890,2.679177
14.163333,2.100000,12.808500,2.683239
14.186667,2.000000,12.893890,2.687075
14.210000,2.200000,12.723110,2.690574
14.233333,1.900000,13.064670,2.694349
14.256667,2.100000,13.150060,2.698178
14.280000,2.200000,12.808500,2.701851
14.303333,2.100000,12.893890,2.705403
14.326667,2.200000,12.808500,2.709203
14.350000,1.900000,13.150060,2.712723
14.373333,2.200000,13.150060,2.716298
14.396667,2.000000,12.893890,2.719906
14.420000,2.100000,12.893890,2.723536
14.443333,2.000000,13.150060,2.727240
14.466667,2.200000,13.064670,2.730779
14.490000,2.100000,13.064670,2.734292
14.513333,1.900000,12.723110,2.737727
14.536667,2.500000,13.150060,2.741273
14.560000,2.400000,13.150060,2.744793
14.583333,2.300000,13.235450,2.748428
14.606667,2.300000,12.893890,2.752027
14.630000,2.000000,13.064670,2.755666
14.653333,2.500000,13.150060,2.759204
14.676667,2.100000,13.320840,2.762667
14.700000,2.300000,13.150060,2.766139
14.723333,2.100000,12.893890,2.769599
14.746667,2.100000,13.064670,2.773079
14.770000,2.400000,13.491620,2.776557
14.793333,2.200000,13.150060,2.780412
14.816667,2.100000,13.150060,2.783939
14.840000,2.100000,12.979280,2.787516
14.863333,2.300000,13.150060,2.791019
14.886667,2.000000,13.406230,2.794614
14.910000,2.100000,13.320840,2.798283
14.933333,1.800000,12.893890,2.801928
14.956667,1.900000,13.235450,2.805612
14.980000,2.000000,13.320840,2.809188
15.003333,2.100000,13.320840,2.816831
15.026667,2.200000,13.064670,2.823666
15.050000,1.900000,13.491620,2.827773
15.073333,2.100000,13.491620,2.831568
15.096667,2.100000,13.150060,2.835103
15.120000,2.400000,13.320840,2.838588
15.143333,2.300000,13.577010,2.842205
15.166667,1.900000,13.577010,2.845768
15.190000,2.100000,13.491620,2.849551
15.213333,2.300000,13.235450,2.853217
15.236667,2.100000,13.064670,2.856853
15.260000,2.200000,13.491620,2.860588
15.283333,2.400000,13.577010,2.864216
15.306667,2.400000,13.491620,2.867945
15.330000,2.200000,13.406230,2.871484
15.353333,2.200000,13.491620,2.874945
15.376667,2.300000,13.491620,2.878461
15.400000,2.100000,13.577010,2.882051
15.423333,2.400000,13.406230,2.885938
15.446667,2.100000,13.406230,2.889440
15.470000,2.200000,13.406230,2.892932
15.493333,2.200000,13.833180,2.896425
15.516667,2.100000,13.491620,2.899944
15.540000,1.900000,13.577010,2.903477
