# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.027 A
#	n = 37 +/- 0.38 
#	Vc = 6 uV
#	Vfloor = -0.287 +/- 0.0033 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
8.890000,-0.400000,9.905240,1.665989
8.913333,-0.500000,10.076020,1.669547
8.936667,-0.400000,10.246800,1.680400
8.960000,-0.400000,10.246800,1.684597
8.983333,-0.200000,10.161410,1.688170
9.006667,-0.400000,10.076020,1.691715
9.030000,-0.100000,10.246800,1.695190
9.053333,-0.400000,10.332190,1.698641
9.076667,-0.100000,10.246800,1.702071
9.100000,-0.400000,10.332190,1.705667
9.123333,-0.400000,10.161410,1.709260
9.146667,-0.500000,10.332190,1.712748
9.170000,-0.200000,10.246800,1.716383
9.193333,-0.500000,10.246800,1.719874
9.216667,-0.300000,9.990630,1.723375
9.240000,-0.300000,10.246800,1.726844
9.263333,-0.200000,10.076020,1.730382
9.286667,-0.300000,10.332190,1.733996
9.310000,-0.500000,10.161410,1.737591
9.333333,-0.400000,10.246800,1.741137
9.356667,-0.200000,10.332190,1.744734
9.380000,-0.400000,10.417580,1.748300
9.403333,-0.300000,10.076020,1.751750
9.426667,-0.500000,10.502970,1.755221
9.450000,-0.500000,10.161410,1.758717
9.473333,-0.500000,10.502970,1.762150
9.496667,-0.400000,10.332190,1.765759
9.520000,-0.400000,10.161410,1.769250
9.543333,-0.400000,10.417580,1.772753
9.566667,0.000000,10.332190,1.776478
9.590000,-0.500000,10.332190,1.780195
9.613333,-0.300000,10.417580,1.783692
9.636667,-0.200000,10.161410,1.787292
9.660000,-0.100000,10.502970,1.790906
9.683333,-0.400000,10.588360,1.794452
9.706667,-0.200000,10.417580,1.797949
9.730000,-0.500000,10.502970,1.801423
9.753333,-0.300000,10.417580,1.804977
9.776667,-0.300000,10.332190,1.808623
9.800000,0.000000,10.759140,1.812195
9.823333,-0.300000,10.588360,1.815846
9.846667,-0.300000,10.502970,1.819594
9.870000,-0.300000,10.246800,1.823305
9.893333,-0.200000,10.673750,1.826881
9.916667,-0.300000,10.502970,1.830439
9.940000,-0.400000,10.929920,1.834146
9.963333,-0.400000,10.502970,1.837768
9.986667,-0.300000,10.588360,1.841316
10.010000,-0.300000,10.673750,1.844839
10.033333,-0.400000,10.673750,1.848310
10.056667,-0.400000,10.673750,1.851729
10.080000,-0.300000,10.673750,1.855210
10.103333,-0.400000,10.588360,1.858757
10.126667,-0.500000,10.929920,1.862240
10.150000,-0.600000,10.673750,1.865734
10.173333,-0.200000,10.502970,1.869213
10.196667,-0.300000,10.759140,1.872634
10.220000,-0.200000,10.844530,1.876139
10.243333,-0.500000,10.844530,1.879699
10.266667,0.000000,10.844530,1.883135
10.290000,-0.200000,10.844530,1.886595
10.313333,-0.400000,10.417580,1.890061
10.336667,-0.300000,10.673750,1.893519
10.360000,-0.400000,10.929920,1.896981
10.383333,-0.300000,11.015310,1.900489
10.406667,-0.400000,10.417580,1.914186
10.430000,-0.400000,10.929920,1.917752
10.453333,-0.200000,10.759140,1.921077
10.476667,-0.300000,11.100700,1.927381
10.500000,-0.500000,10.929920,1.930892
10.523333,-0.200000,11.015310,1.934503
10.546667,0.000000,10.759140,1.938061
10.570000,-0.400000,11.015310,1.941627
10.593333,-0.400000,11.100700,1.945129
10.616667,-0.600000,11.271480,1.948822
10.640000,-0.200000,11.015310,1.952341
10.663333,-0.300000,10.929920,1.955827
10.686667,-0.400000,10.929920,1.959262
10.710000,-0.200000,11.186090,1.962729
10.733333,-0.100000,10.929920,1.966422
10.756667,-0.400000,11.186090,1.970125
10.780000,-0.200000,11.015310,2.060041
10.803333,0.000000,10.929920,2.078577
10.826667,-0.600000,11.100700,2.082233
10.850000,-0.200000,10.929920,2.085711
10.873333,-0.400000,11.186090,2.089274
10.896667,-0.300000,11.100700,2.092867
10.920000,-0.400000,11.015310,2.096489
